"","DATE","MONTH","YEAR","Country","Site","Data collector","TRAP TYPE","TRAP NO.","Trap location","SOAK TIME (DAYS)","DAY SET","MESH SIZE","Gap size (Cms)","Gap size 3/2 (cm)","Fisherman","Number of Fishers","No of traps","Trap Fished","GPS (0)","Total Catch (G)","Distance from park(M)","Kiswahili name","FAMILY","GENUS","SPECIES","FISH GROUPS","ENGLISH NAME","BY CATCH","FD/HC","LENGTH (Cm)","Depth (M)","Depth (cm)","WIDTH (Cm)","WEIGHT (kg)","WEIGHT (g)","PRICE PER GRADE","PRICE OF FISH (ksh)","Survey","Sea state","Trophic level","Id","Fish price_final","FunGr_Diet","Latitude","Longitude"
"787",18,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",874,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus nebulosus","Emperors","Spangled emperor","HV","FD",14,"5",TRUE,NA,0.07,70,NA,1105.26315789474,0,0,0,0,1105.26315789474,"Pisc-Macro-Invert",NA,NA
"788",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Mkundaji","Mullidae","Parupeneus","Parupeneus heptacanthus","Goatfishes","Redspot goatfish","MG","FD",15,"5",TRUE,NA,0.085,85,NA,1105.26315789474,0,0,0,0,1105.26315789474,"Predator",NA,NA
"789",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Mkundaji","Mullidae","Parupeneus","Parupeneus heptacanthus","Goatfishes","Redspot goatfish","MG","FD",15,"5",TRUE,NA,0.09,90,NA,1105.26315789474,0,0,0,0,1105.26315789474,"Predator",NA,NA
"790",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Mkundaji","Mullidae","Parupeneus","Parupeneus heptacanthus","Goatfishes","Redspot goatfish","MG","FD",15,"5",TRUE,NA,0.08,80,NA,1105.26315789474,0,0,0,0,1105.26315789474,"Predator",NA,NA
"791",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",13,"5",TRUE,NA,0.06,60,130,7.8,0,0,0,0,130,NA,NA,NA
"792",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",13,"5",TRUE,NA,0.065,65,130,8.45,0,0,0,0,130,NA,NA,NA
"793",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",13,"5",TRUE,NA,0.065,65,130,8.45,0,0,0,0,130,NA,NA,NA
"794",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",13,"5",TRUE,NA,0.055,55,130,7.15,0,0,0,0,130,NA,NA,NA
"795",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",13,"5",TRUE,NA,0.055,55,130,7.15,0,0,0,0,130,NA,NA,NA
"796",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",14,"5",TRUE,NA,0.055,55,130,7.15,0,0,0,0,130,NA,NA,NA
"797",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",14,"5",TRUE,NA,0.065,65,130,8.45,0,0,0,0,130,NA,NA,NA
"798",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus variegatus","Emperors","Slender emperor","HV","FD",13,"5",TRUE,NA,0.055,55,NA,1105.26315789474,0,0,0,0,1105.26315789474,"Invert-Macro",NA,NA
"799",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus nebulosus","Emperors","Spangled emperor","HV","FD",14,"5",TRUE,NA,0.06,60,NA,1105.26315789474,0,0,0,0,1105.26315789474,"Pisc-Macro-Invert",NA,NA
"800",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus harak","Emperors","Blackspot emperor","No","FD",13,"5",TRUE,NA,0.05,50,NA,1105.26315789474,0,0,0,0,1105.26315789474,"Predator",NA,NA
"801",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",13,"5",TRUE,NA,0.05,50,130,6.5,0,0,0,0,130,NA,NA,NA
"802",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus harak","Emperors","Blackspot emperor","No","FD",15,"5",TRUE,NA,0.065,65,NA,1105.26315789474,0,0,0,0,1105.26315789474,"Predator",NA,NA
"803",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus harak","Emperors","Blackspot emperor","No","FD",13,"5",TRUE,NA,0.05,50,NA,1105.26315789474,0,0,0,0,1105.26315789474,"Predator",NA,NA
"804",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",16,"5",TRUE,NA,0.09,90,NA,789.473684210526,0,0,0,0,789.473684210526,"Browser",NA,NA
"805",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",2105,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",17,"5",TRUE,NA,0.09,90,NA,789.473684210526,0,0,0,0,789.473684210526,"Browser",NA,NA
"806",25,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",1140,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",15,"5",TRUE,NA,0.08,80,NA,789.473684210526,0,0,0,0,789.473684210526,"Browser",NA,NA
"807",25,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",1140,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",14,"5",TRUE,NA,0.075,75,NA,789.473684210526,0,0,0,0,789.473684210526,"Browser",NA,NA
"808",25,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",1140,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",16,"5",TRUE,NA,0.085,85,NA,789.473684210526,0,0,0,0,789.473684210526,"Browser",NA,NA
"809",25,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",1140,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus variegatus","Emperors","Slender emperor","HV","FD",16,"5",TRUE,NA,0.085,85,NA,789.473684210526,0,0,0,0,789.473684210526,"Invert-Macro",NA,NA
"810",25,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",1140,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",16,"5",TRUE,NA,0.075,75,130,9.75,0,0,0,0,130,NA,NA,NA
"811",29,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",300,NA,"Mkundaji","Mullidae","Parupeneus","Parupeneus heptacanthus","Goatfishes","Redspot goatfish","MG","FD",18,"5",TRUE,NA,0.095,95,NA,157.894736842105,0,0,0,0,157.894736842105,"Predator",NA,NA
"812",30,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",320,NA,"Mkundaji","Mullidae","Parupeneus","Parupeneus heptacanthus","Goatfishes","Redspot goatfish","MG","FD",15,"5",TRUE,NA,0.08,80,NA,526.315789473684,0,0,0,0,526.315789473684,"Predator",NA,NA
"813",30,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",320,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",13,"5",TRUE,NA,0.055,55,130,7.15,0,0,0,0,130,NA,NA,NA
"814",30,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Gated","G2","Mazizini",1,NA,NA,2,NA,"QZCPO0026G",1,9,NA,"Mazizini",320,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",13,"5",TRUE,NA,0.06,60,130,7.8,0,0,0,0,130,NA,NA,NA
"815",16,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",500,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",13,"5",TRUE,NA,0.05,50,130,6.5,0,0,0,0,130,NA,NA,NA
"816",16,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",500,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",12,"5",TRUE,NA,0.055,55,130,7.15,0,0,0,0,130,NA,NA,NA
"817",16,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",500,NA,"Kikande","Balistidae","Abalistes","Abalistes stellatus","Triggerfishes","Starry triggerfish","BC","FD",10,"5",TRUE,NA,0.035,35,NA,73.6842105263158,0,0,0,0,73.6842105263158,NA,NA,NA
"818",18,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",746,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",15,"5",TRUE,NA,0.08,80,130,10.4,0,0,0,0,130,NA,NA,NA
"819",18,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",746,NA,"Kikande","Balistidae","Abalistes","Abalistes stellatus","Triggerfishes","Starry triggerfish","BC","FD",10,"5",TRUE,NA,0.035,35,NA,210.526315789474,0,0,0,0,210.526315789474,NA,NA,NA
"820",18,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",746,NA,"Kikande","Balistidae","Abalistes","Abalistes stellatus","Triggerfishes","Starry triggerfish","BC","FD",9,"5",TRUE,NA,0.03,30,NA,210.526315789474,0,0,0,0,210.526315789474,NA,NA,NA
"821",18,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",746,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",15,"5",TRUE,NA,0.08,80,130,10.4,0,0,0,0,130,NA,NA,NA
"822",18,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",746,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",13,"5",TRUE,NA,0.055,55,130,7.15,0,0,0,0,130,NA,NA,NA
"823",18,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",746,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",12,"5",TRUE,NA,0.055,55,130,7.15,0,0,0,0,130,NA,NA,NA
"824",18,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",746,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",13,"5",TRUE,NA,0.05,50,130,6.5,0,0,0,0,130,NA,NA,NA
"825",18,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",746,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",12,"5",TRUE,NA,0.055,55,130,7.15,0,0,0,0,130,NA,NA,NA
"826",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus variegatus","Emperors","Slender emperor","HV","FD",13,"5",TRUE,NA,0.055,55,NA,763.157894736842,0,0,0,0,763.157894736842,"Invert-Macro",NA,NA
"827",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus variegatus","Emperors","Slender emperor","HV","FD",13,"5",TRUE,NA,0.055,55,NA,763.157894736842,0,0,0,0,763.157894736842,"Invert-Macro",NA,NA
"828",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus variegatus","Emperors","Slender emperor","HV","FD",13,"5",TRUE,NA,0.055,55,NA,763.157894736842,0,0,0,0,763.157894736842,"Invert-Macro",NA,NA
"829",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus variegatus","Emperors","Slender emperor","HV","FD",13,"5",TRUE,NA,0.055,55,NA,763.157894736842,0,0,0,0,763.157894736842,"Invert-Macro",NA,NA
"830",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus variegatus","Emperors","Slender emperor","HV","FD",12,"5",TRUE,NA,0.05,50,NA,763.157894736842,0,0,0,0,763.157894736842,"Invert-Macro",NA,NA
"831",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus variegatus","Emperors","Slender emperor","HV","FD",12,"5",TRUE,NA,0.05,50,NA,763.157894736842,0,0,0,0,763.157894736842,"Invert-Macro",NA,NA
"832",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus variegatus","Emperors","Slender emperor","HV","FD",13,"5",TRUE,NA,0.055,55,NA,763.157894736842,0,0,0,0,763.157894736842,"Invert-Macro",NA,NA
"833",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus harak","Emperors","Blackspot emperor","No","FD",13,"5",TRUE,NA,0.05,50,NA,763.157894736842,0,0,0,0,763.157894736842,"Predator",NA,NA
"834",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus harak","Emperors","Blackspot emperor","No","FD",13,"5",TRUE,NA,0.05,50,NA,763.157894736842,0,0,0,0,763.157894736842,"Predator",NA,NA
"835",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Kikande","Balistidae","Abalistes","Abalistes stellatus","Triggerfishes","Starry triggerfish","BC","FD",10,"5",TRUE,NA,0.035,35,NA,763.157894736842,0,0,0,0,763.157894736842,NA,NA,NA
"836",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Kikande","Balistidae","Abalistes","Abalistes stellatus","Triggerfishes","Starry triggerfish","BC","FD",9,"5",TRUE,NA,0.03,30,NA,763.157894736842,0,0,0,0,763.157894736842,NA,NA,NA
"837",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",15,"5",TRUE,NA,0.08,80,NA,842.105263157895,0,0,0,0,842.105263157895,"Browser",NA,NA
"838",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",14,"5",TRUE,NA,0.075,75,NA,842.105263157895,0,0,0,0,842.105263157895,"Browser",NA,NA
"839",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",16,"5",TRUE,NA,0.085,85,NA,842.105263157895,0,0,0,0,842.105263157895,"Browser",NA,NA
"840",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",15,"5",TRUE,NA,0.08,80,NA,842.105263157895,0,0,0,0,842.105263157895,"Browser",NA,NA
"841",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",15,"5",TRUE,NA,0.075,75,NA,842.105263157895,0,0,0,0,842.105263157895,"Browser",NA,NA
"842",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",15,"5",TRUE,NA,0.075,75,NA,842.105263157895,0,0,0,0,842.105263157895,"Browser",NA,NA
"843",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Tafi","Siganidae","Siganus","Siganus sutor","Rabbitfishes","White-spotted rabbitfish","No","FD",15,"5",TRUE,NA,0.08,80,NA,842.105263157895,0,0,0,0,842.105263157895,"Browser",NA,NA
"844",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus variegatus","Emperors","Slender emperor","HV","FD",14,"5",TRUE,NA,0.07,70,NA,842.105263157895,0,0,0,0,842.105263157895,"Invert-Macro",NA,NA
"845",22,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",2095,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus variegatus","Emperors","Slender emperor","HV","FD",15,"5",TRUE,NA,0.075,75,NA,842.105263157895,0,0,0,0,842.105263157895,"Invert-Macro",NA,NA
"846",25,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",1425,NA,"Pono","Scaridae","Cetoscarus","Cetoscarus bicolor","Parrotfishes","Bicolor parrotfish","KH","FD",17,"5",TRUE,NA,0.11,110,NA,842.105263157895,0,0,0,0,842.105263157895,"Grazer",NA,NA
"847",25,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",1425,NA,"Mkundaji","Mullidae","Parupeneus","Parupeneus heptacanthus","Goatfishes","Redspot goatfish","MG","FD",18,"5",TRUE,NA,0.095,95,NA,236.842105263158,0,0,0,0,236.842105263158,"Predator",NA,NA
"848",29,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",400,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",16,"5",TRUE,NA,0.075,75,130,9.75,0,0,0,0,130,NA,NA,NA
"849",29,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",400,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",16,"5",TRUE,NA,0.075,75,130,9.75,0,0,0,0,130,NA,NA,NA
"850",29,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",400,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus nebulosus","Emperors","Spangled emperor","HV","FD",20,"5",TRUE,NA,0.125,125,NA,105.263157894737,0,0,0,0,105.263157894737,"Pisc-Macro-Invert",NA,NA
"851",29,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",400,NA,"Changu","Lethrinidae","Lethrinus","Lethrinus nebulosus","Emperors","Spangled emperor","HV","FD",20,"5",TRUE,NA,0.125,125,NA,105.263157894737,0,0,0,0,105.263157894737,"Pisc-Macro-Invert",NA,NA
"852",30,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",400,NA,"Kikande","Balistidae","Abalistes","Abalistes stellatus","Triggerfishes","Starry triggerfish","BC","FD",10,"5",TRUE,NA,0.035,35,NA,105.263157894737,0,0,0,0,105.263157894737,NA,NA,NA
"853",30,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",400,NA,"Mkundaji","Mullidae","Parupeneus","Parupeneus heptacanthus","Goatfishes","Redspot goatfish","MG","FD",15,"5",TRUE,NA,0.09,90,NA,421.052631578947,0,0,0,0,421.052631578947,"Predator",NA,NA
"854",30,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",400,NA,"Mkundaji","Mullidae","Parupeneus","Parupeneus heptacanthus","Goatfishes","Redspot goatfish","MG","FD",15,"5",TRUE,NA,0.09,90,NA,421.052631578947,0,0,0,0,421.052631578947,"Predator",NA,NA
"855",30,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",400,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",13,"5",TRUE,NA,0.05,50,130,6.5,0,0,0,0,130,NA,NA,NA
"856",30,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",400,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",12,"5",TRUE,NA,0.05,50,130,6.5,0,0,0,0,130,NA,NA,NA
"857",30,10,2012,"Tanzania","Mazizini-Tanzania","Amir","Traditional","T","Mazizini",1,NA,NA,0,NA,"QZCPO0026G",1,9,NA,"Mazizini",400,NA,"Changu","Lethrinidae","Lethrinus","Monotaxis","Emperors","Bigeye emperor","HV","FD",13,"5",TRUE,NA,0.055,55,130,7.15,0,0,0,0,130,NA,NA,NA
